Features,Constraints,FM_size(B),BDD_size(B),Reading(s),Transformation(s),ProductsNumber_op(s),CoreFeatures_op(s),DeadFeatures_op(s),Reading(B),Transformation(B),ProductsNumber_op(B),CoreFeatures_op(B),DeadFeatures_op(B),#Configs,#Cores,Cores,#Deads,Deads
43,3,24789,406,0.061323481000000006,0.001711197,0.0006401040000000001,0.000682486,0.000519141,551072,656758,669333,664882,672336,2128896,10,"['MobileMedia2', 'MediaSelection', 'MediaManagement', 'ScreenSize', 'Speakerphone', 'Calendar', 'Radio', 'CallManager', 'OS', 'Language']",0,"[]"
43,3,24789,406,0.062189977,0.0016020000000000001,0.00056985,0.0006053100000000001,0.000476461,551120,656806,669381,664930,672384,2128896,10,"['MobileMedia2', 'MediaSelection', 'MediaManagement', 'ScreenSize', 'Speakerphone', 'Calendar', 'Radio', 'CallManager', 'OS', 'Language']",0,"[]"
43,3,24789,406,0.061017554,0.0016141150000000002,0.0005886940000000001,0.000618815,0.00048343,551120,656806,669318,664867,672321,2128896,10,"['MobileMedia2', 'MediaSelection', 'MediaManagement', 'ScreenSize', 'Speakerphone', 'Calendar', 'Radio', 'CallManager', 'OS', 'Language']",0,"[]"
43,3,24789,406,0.061108217000000006,0.001598404,0.000567833,0.0006278340000000001,0.000485065,551112,656798,669373,664922,672376,2128896,10,"['MobileMedia2', 'MediaSelection', 'MediaManagement', 'ScreenSize', 'Speakerphone', 'Calendar', 'Radio', 'CallManager', 'OS', 'Language']",0,"[]"
43,3,24789,406,0.061365708000000005,0.0015764400000000001,0.000569382,0.0006776730000000001,0.000481223,551108,656794,669369,664918,672372,2128896,10,"['MobileMedia2', 'MediaSelection', 'MediaManagement', 'ScreenSize', 'Speakerphone', 'Calendar', 'Radio', 'CallManager', 'OS', 'Language']",0,"[]"
43,3,24789,406,0.061141724,0.001612548,0.000601831,0.000638202,0.0004905830000000001,551116,656802,669377,664926,672380,2128896,10,"['MobileMedia2', 'MediaSelection', 'MediaManagement', 'ScreenSize', 'Speakerphone', 'Calendar', 'Radio', 'CallManager', 'OS', 'Language']",0,"[]"
43,3,24789,406,0.061873237000000005,0.001723813,0.000599874,0.000614928,0.0005042450000000001,551112,656798,669373,664863,672317,2128896,10,"['MobileMedia2', 'MediaSelection', 'MediaManagement', 'ScreenSize', 'Speakerphone', 'Calendar', 'Radio', 'CallManager', 'OS', 'Language']",0,"[]"
43,3,24789,406,0.061207954,0.0016400730000000001,0.000564907,0.000610672,0.00047204200000000005,551116,656802,669377,664867,672321,2128896,10,"['MobileMedia2', 'MediaSelection', 'MediaManagement', 'ScreenSize', 'Speakerphone', 'Calendar', 'Radio', 'CallManager', 'OS', 'Language']",0,"[]"
43,3,24789,406,0.061826636000000004,0.00163349,0.000581061,0.000618024,0.00048663900000000003,551136,656822,669397,664946,672400,2128896,10,"['MobileMedia2', 'MediaSelection', 'MediaManagement', 'ScreenSize', 'Speakerphone', 'Calendar', 'Radio', 'CallManager', 'OS', 'Language']",0,"[]"
43,3,24789,406,0.060881895000000005,0.001603227,0.000573,0.000615799,0.000487114,551116,656802,669377,664926,672380,2128896,10,"['MobileMedia2', 'MediaSelection', 'MediaManagement', 'ScreenSize', 'Speakerphone', 'Calendar', 'Radio', 'CallManager', 'OS', 'Language']",0,"[]"
