Features,Constraints,FM_size(B),BDD_size(B),Reading(s),Transformation(s),ProductsNumber_op(s),CoreFeatures_op(s),DeadFeatures_op(s),Reading(B),Transformation(B),ProductsNumber_op(B),CoreFeatures_op(B),DeadFeatures_op(B),#Configs,#Cores,Cores,#Deads,Deads
580,61,347065,395,0.564909878,0.00567843,0.002054995,0.002605983,0.0022865480000000002,2832524,3635774,6185198,2998960,3003552,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.5758648070000001,0.005853197,0.001962136,0.0025427400000000004,0.002297523,2832544,3635794,6185218,2998980,3003572,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.620377874,0.005393376,0.0020163800000000003,0.0025310660000000002,0.002200506,2832520,3635770,6185194,2998956,3003607,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.5769162330000001,0.005642292,0.001952858,0.002526092,0.0021623270000000003,2832540,3635790,6185214,2998917,3003568,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.5929743470000001,0.0064356510000000006,0.002029768,0.002559869,0.00220249,2832520,3635770,6185135,2998897,3003548,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.564702924,0.006209953000000001,0.002081625,0.002639596,0.0023040160000000003,2832532,3635782,6185021,2998783,3003434,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.56629038,0.005805697,0.0023014000000000003,0.0024645680000000003,0.0021404980000000002,2832540,3635790,6185155,2998917,3003568,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.567394956,0.005940347,0.0019478350000000002,0.0025392120000000003,0.003541067,2832552,3635802,6185159,2998921,3003572,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.614675222,0.005088297,0.0020597140000000002,0.004061594,0.002731494,2832532,3635782,6185206,2998968,3003619,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
580,61,347065,395,0.586319205,0.005361830000000001,0.001984448,0.002527697,0.0022703370000000003,2832536,3635786,6185151,2998913,3003564,670835392217915992620756389801511206268241003847463298989097376609665601475491439106126208040960000000,15,"['R', 'o_2', '_Gi__2_1', 'g_2_1_4', 'o_2_1_4_1', 'o_3', '_Gi__3_1', 'o_3_2', 'o_3_3', '_Gi__3_3_2', 'g_3_3_2_1', 'o_7', 'o_8', 'o_8_3', 'o_9_2']",10,"['o_1_1_3', 'o_1_1_3_1', 'o_1_1_1_2', 'g_1_2_2_2', 'o_1_3_6', 'o_2_5_1_2', 'o_3_2_2', 'o_3_2_2_2', 'o_7_2_5', 'g_7_1_3_3']"
