Heuristic,Run,TotalTrees,ValidAnalyzed,InvalidAnalyzed,Analyzed,Avoid,Time(s)
Removed,0,324518553658426726783156020576256,9330,306956,316286,324518553658426726783156020259970,2769.0667
Removed,0,324518553658426726783156020576256,9330,306956,316286,324518553658426726783156020259970,2995.8175
Removed,0,324518553658426726783156020576256,9330,306956,316286,324518553658426726783156020259970,3408.7461
Removed,0,324518553658426726783156020576256,9330,306956,316286,324518553658426726783156020259970,3536.4455
Removed,0,324518553658426726783156020576256,9330,306956,316286,324518553658426726783156020259970,3588.0066
Removed,0,324518553658426726783156020576256,9330,306956,316286,324518553658426726783156020259970,3031.8249
Removed,0,324518553658426726783156020576256,9330,306956,316286,324518553658426726783156020259970,3152.422
Removed,0,324518553658426726783156020576256,9330,306956,316286,324518553658426726783156020259970,3342.992
Removed,0,324518553658426726783156020576256,9330,306956,316286,324518553658426726783156020259970,3095.2754
Removed,0,324518553658426726783156020576256,9330,306956,316286,324518553658426726783156020259970,3126.894
